36.398 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:30.4242 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
218.29568058,    1.790,   20.563,    1.440,    0.602,   62.945,  179.048,  -0.053419,   0.929237,   0.365601,  -0.181927,  -0.369053,   0.911429,   0.981860,  -0.017825,   0.188768,  -163.64,    79.07,   111.66,    -1.02,    21.86,    10.88,    18.06,    37.98,    66.502675,  -146.433626,  304550.64
218.30568169,    1.791,   20.565,    3.619,    0.603,   62.951,  179.050,  -0.053410,   0.942466,   0.330008,  -0.181963,  -0.334132,   0.924795,   0.981854,  -0.010656,   0.189340,  -163.64,    79.07,   109.52,    -0.61,    19.64,    10.91,    18.06,    37.98,    66.502742,  -146.433572,  304557.01
218.31568081,    1.793,   20.566,    5.779,    0.600,   62.956,  179.052,  -0.053397,   0.954234,   0.294256,  -0.182001,  -0.299041,   0.936723,   0.981847,  -0.003536,   0.189639,  -163.65,    79.07,   107.40,    -0.20,    17.44,    10.93,    18.06,    37.97,    66.502808,  -146.433518,  304563.37
218.32568093,    1.794,   20.568,    7.933,    0.601,   62.962,  179.055,  -0.053386,   0.964614,   0.258207,  -0.182040,  -0.263644,   0.947287,   0.981841,   0.003568,   0.189673,  -163.66,    79.06,   105.29,     0.20,    15.25,    10.93,    18.06,    37.97,    66.502875,  -146.433463,  304569.73
218.33568205,    1.796,   20.570,   10.105,    0.603,   62.967,  179.057,  -0.053371,   0.973705,   0.221471,  -0.182078,  -0.227559,   0.956590,   0.981835,   0.010730,   0.189435,  -163.66,    79.06,   103.15,     0.61,    13.04,    10.92,    18.06,    37.97,    66.502942,  -146.433409,  304576.09
218.34568217,    1.798,   20.571,   12.273,    0.602,   62.973,  179.059,  -0.053358,   0.981387,   0.184477,  -0.182117,  -0.191206,   0.964507,   0.981828,   0.017867,   0.188930,  -163.67,    79.06,   101.02,     1.02,    10.83,    10.89,    18.06,    37.96,    66.503008,  -146.433354,  304582.45
218.35568129,    1.800,   20.573,   14.427,    0.598,   62.978,  179.062,  -0.053344,   0.987626,   0.147479,  -0.182156,  -0.154835,   0.971002,   0.981822,   0.024933,   0.188161,  -163.68,    79.06,    98.91,     1.43,     8.64,    10.85,    18.06,    37.96,    66.503075,  -146.433300,  304588.82
218.36568241,    1.801,   20.575,   16.593,    0.601,   62.983,  179.064,  -0.053328,   0.992495,   0.110049,  -0.182194,  -0.118027,   0.976153,   0.981815,   0.032005,   0.187121,  -163.69,    79.06,    96.78,     1.83,     6.43,    10.78,    18.06,    37.96,    66.503141,  -146.433246,  304595.21
218.37568253,    1.803,   20.576,   18.766,    0.603,   62.988,  179.066,  -0.053312,   0.995953,   0.072357,  -0.182233,  -0.080947,   0.979918,   0.981809,   0.039055,   0.185811,  -163.69,    79.05,    94.65,     2.24,     4.22,    10.71,    18.06,    37.95,    66.503208,  -146.433191,  304601.59
218.38568164,    1.805,   20.578,   20.920,    0.601,   62.993,  179.069,  -0.053294,   0.997970,   0.034873,  -0.182273,  -0.044058,   0.982260,   0.981803,   0.045992,   0.184251,  -163.70,    79.05,    92.53,     2.64,     2.03,    10.62,    18.06,    37.95,    66.503274,  -146.433137,  304607.96
218.39568276,    1.807,   20.580,   23.074,    0.598,   62.998,  179.071,  -0.053277,   0.998576,  -0.002638,  -0.182314,  -0.007130,   0.983215,   0.981796,   0.052863,   0.182434,  -163.71,    79.05,    90.41,     3.03,    -0.15,    10.51,    18.06,    37.95,    66.503340,  -146.433082,  304614.35
218.40568288,    1.809,   20.582,   25.250,    0.601,   63.004,  179.074,  -0.053258,   0.997757,  -0.040544,  -0.182356,   0.030201,   0.982769,   0.981789,   0.059734,   0.180339,  -163.72,    79.05,    88.27,     3.42,    -2.36,    10.39,    18.06,    37.94,    66.503407,  -146.433028,  304620.71
218.41568400,    1.811,   20.583,   27.411,    0.600,   63.010,  179.076,  -0.053240,   0.995520,  -0.078132,  -0.182396,   0.067232,   0.980924,   0.981783,   0.066475,   0.177999,  -163.73,    79.05,    86.14,     3.81,    -4.55,    10.25,    18.06,    37.94,    66.503473,  -146.432974,  304627.08
218.42568312,    1.813,   20.585,   29.554,    0.600,   63.016,  179.079,  -0.053220,   0.991905,  -0.115288,  -0.182436,   0.103850,   0.977718,   0.981776,   0.073067,   0.175432,  -163.74,    79.04,    84.02,     4.19,    -6.72,    10.10,    18.06,    37.93,    66.503540,  -146.432920,  304633.43
218.43568324,    1.816,   20.586,   31.723,    0.602,   63.022,  179.081,  -0.053199,   0.986834,  -0.152735,  -0.182477,   0.140769,   0.973081,   0.981770,   0.079638,   0.172586,  -163.75,    79.04,    81.88,     4.57,    -8.92,     9.94,    18.06,    37.93,    66.503607,  -146.432866,  304639.79
218.44568436,    1.818,   20.588,   33.900,    0.601,   63.028,  179.084,  -0.053178,   0.980325,  -0.190093,  -0.182518,   0.177614,   0.967027,   0.981763,   0.086120,   0.169482,  -163.76,    79.04,    79.73,     4.94,   -11.12,     9.76,    18.06,    37.93,    66.503673,  -146.432811,  304646.16
218.45568448,    1.820,   20.590,   36.049,    0.597,   63.034,  179.086,  -0.053154,   0.972510,  -0.226712,  -0.182558,   0.213743,   0.959680,   0.981757,   0.092399,   0.166178,  -163.77,    79.04,    77.60,     5.30,   -13.29,     9.57,    18.06,    37.92,    66.503740,  -146.432757,  304652.52
218.46568359,    1.822,   20.591,   38.204,    0.600,   63.040,  179.089,  -0.053132,   0.963302,  -0.263110,  -0.182597,   0.249668,   0.950960,   0.981751,   0.098570,   0.162631,  -163.78,    79.04,    75.47,     5.66,   -15.47,     9.36,    18.06,    37.92,    66.503806,  -146.432703,  304658.87
218.47568471,    1.825,   20.593,   40.381,    0.604,   63.046,  179.091,  -0.053107,   0.952620,  -0.299490,  -0.182638,   0.285588,   0.940788,   0.981745,   0.104660,   0.158818,  -163.79,    79.04,    73.31,     6.01,   -17.66,     9.14,    18.06,    37.91,    66.503873,  -146.432648,  304665.24
218.48568483,    1.827,   20.594,   42.542,    0.601,   63.052,  179.094,  -0.053080,   0.940653,  -0.335194,  -0.182677,   0.320855,   0.929344,   0.981739,   0.110562,   0.154805,  -163.80,    79.03,    71.17,     6.35,   -19.83,     8.91,    18.06,    37.91,    66.503939,  -146.432594,  304671.60
218.49568595,    1.830,   20.595,   44.685,    0.595,   63.057,  179.096,  -0.053053,   0.927471,  -0.370112,  -0.182715,   0.355361,   0.916697,   0.981734,   0.116259,   0.150609,  -163.81,    79.03,    69.04,     6.68,   -21.99,     8.66,    18.06,    37.91,    66.504005,  -146.432539,  304677.96
218.50568507,    1.832,   20.597,   46.852,    0.600,   63.062,  179.098,  -0.053025,   0.912816,  -0.404915,  -0.182750,   0.389767,   0.902599,   0.981728,   0.121859,   0.146150,  -163.82,    79.03,    66.88,     7.00,   -24.16,     8.40,    18.06,    37.90,    66.504072,  -146.432485,  304684.32
218.51568519,    1.835,   20.598,   49.019,    0.602,   63.067,  179.100,  -0.052997,   0.896859,  -0.439130,  -0.182784,   0.423606,   0.887213,   0.981724,   0.127286,   0.141482,  -163.83,    79.03,    64.72,     7.31,   -26.33,     8.13,    18.06,    37.90,    66.504138,  -146.432431,  304690.68
218.52568631,    1.837,   20.599,   51.166,    0.599,   63.072,  179.102,  -0.052967,   0.879789,  -0.472405,  -0.182819,   0.456530,   0.870722,   0.981719,   0.132484,   0.136661,  -163.84,    79.03,    62.57,     7.61,   -28.48,     7.85,    18.06,    37.89,    66.504205,  -146.432377,  304697.04
218.53568643,    1.840,   20.600,   53.325,    0.599,   63.077,  179.104,  -0.052937,   0.861382,  -0.505192,  -0.182851,   0.488986,   0.852911,   0.981714,   0.137526,   0.131619,  -163.85,    79.03,    60.42,     7.90,   -30.64,     7.56,    18.06,    37.89,    66.504271,  -146.432323,  304703.40
218.54568554,    1.842,   20.601,   55.501,    0.600,   63.082,  179.106,  -0.052908,   0.841580,  -0.537535,  -0.182883,   0.521019,   0.833723,   0.981710,   0.142417,   0.126345,  -163.86,    79.02,    58.24,     8.19,   -32.81,     7.26,    18.06,    37.89,    66.504337,  -146.432268,  304709.76
218.55568666,    1.845,   20.602,   57.652,    0.597,   63.087,  179.108,  -0.052877,   0.820823,  -0.568730,  -0.182915,   0.551930,   0.813582,   0.981706,   0.147048,   0.120956,  -163.88,    79.02,    56.08,     8.46,   -34.96,     6.95,    18.06,    37.88,    66.504404,  -146.432214,  304716.12
218.56568678,    1.847,   20.602,   59.800,    0.599,   63.092,  179.110,  -0.052843,   0.798948,  -0.599074,  -0.182947,   0.582013,   0.792333,   0.981702,   0.151468,   0.115409,  -163.89,    79.02,    53.93,     8.71,   -37.09,     6.63,    18.06,    37.88,    66.504470,  -146.432160,  304722.48
218.57568590,    1.850,   20.603,   61.972,    0.603,   63.096,  179.112,  -0.052812,   0.775674,  -0.628920,  -0.182975,   0.611620,   0.769702,   0.981698,   0.155727,   0.109628,  -163.90,    79.02,    51.74,     8.96,   -39.25,     6.29,    18.06,    37.88,    66.504537,  -146.432105,  304728.84
218.58568702,    1.853,   20.604,   64.138,    0.600,   63.101,  179.114,  -0.052779,   0.751367,  -0.657770,  -0.183007,   0.640255,   0.746044,   0.981694,   0.159752,   0.103714,  -163.91,    79.02,    49.57,     9.19,   -41.40,     5.95,    18.06,    37.87,    66.504603,  -146.432051,  304735.20
218.59568714,    1.855,   20.605,   66.278,    0.594,   63.106,  179.116,  -0.052743,   0.726289,  -0.685363,  -0.183038,   0.667659,   0.721615,   0.981690,   0.163508,   0.097725,  -163.93,    79.02,    47.41,     9.41,   -43.52,     5.61,    18.06,    37.87,    66.504669,  -146.431996,  304741.56
218.60568826,    1.858,   20.606,   68.439,    0.599,   63.111,  179.118,  -0.052709,   0.699947,  -0.712247,  -0.183070,   0.694378,   0.695934,   0.981686,   0.167073,   0.091539,  -163.94,    79.02,    45.23,     9.62,   -45.66,     5.25,    18.06,    37.87,    66.504736,  -146.431942,  304747.91
218.61568738,    1.861,   20.606,   70.616,    0.605,   63.116,  179.120,  -0.052674,   0.672392,  -0.738319,  -0.183097,   0.720309,   0.669052,   0.981683,   0.170425,   0.085172,  -163.95,    79.02,    43.03,     9.81,   -47.82,     4.89,    18.06,    37.86,    66.504802,  -146.431888,  304754.25
218.62568749,    1.863,   20.607,   72.770,    0.600,   63.122,  179.121,  -0.052639,   0.644181,  -0.763060,  -0.183126,   0.744934,   0.641512,   0.981679,   0.173504,   0.078754,  -163.96,    79.02,    40.85,     9.99,   -49.95,     4.52,    18.06,    37.86,    66.504869,  -146.431834,  304760.59
218.63568861,    1.866,   20.608,   74.920,    0.597,   63.127,  179.123,  -0.052605,   0.615121,  -0.786676,  -0.183153,   0.768461,   0.613126,   0.981676,   0.176336,   0.072236,  -163.97,    79.01,    38.68,    10.16,   -52.07,     4.14,    18.06,    37.85,    66.504936,  -146.431780,  304766.93
218.64568873,    1.869,   20.608,   77.099,    0.600,   63.132,  179.125,  -0.052570,   0.584783,  -0.809484,  -0.183180,   0.791204,   0.583473,   0.981673,   0.178954,   0.065527,  -163.99,    79.01,    36.47,    10.31,   -54.22,     3.76,    18.06,    37.85,    66.505002,  -146.431725,  304773.27
218.65568785,    1.871,   20.609,   79.261,    0.601,   63.137,  179.126,  -0.052535,   0.553835,  -0.830967,  -0.183205,   0.812648,   0.553208,   0.981670,   0.181300,   0.058773,  -164.00,    79.01,    34.28,    10.45,   -56.35,     3.37,    18.06,    37.84,    66.505069,  -146.431671,  304779.61
218.66568897,    1.874,   20.609,   81.406,    0.599,   63.141,  179.128,  -0.052498,   0.522369,  -0.851102,  -0.183230,   0.832769,   0.522419,   0.981667,   0.183373,   0.051994,  -164.01,    79.01,    32.10,    10.57,   -58.46,     2.98,    18.06,    37.84,    66.505135,  -146.431617,  304785.95
218.67568909,    1.877,   20.609,   83.570,    0.601,   63.144,  179.129,  -0.052461,   0.489870,  -0.870216,  -0.183253,   0.851895,   0.490604,   0.981665,   0.185207,   0.045079,  -164.02,    79.01,    29.90,    10.67,   -60.59,     2.58,    18.06,    37.84,    66.505202,  -146.431562,  304792.29
218.68569021,    1.879,   20.610,   85.750,    0.601,   63.148,  179.131,  -0.052422,   0.456425,  -0.888217,  -0.183275,   0.869935,   0.457847,   0.981663,   0.186789,   0.038048,  -164.04,    79.01,    27.68,    10.77,   -62.73,     2.18,    18.06,    37.83,    66.505268,  -146.431508,  304798.63
218.69568933,    1.882,   20.610,   87.902,    0.598,   63.152,  179.132,  -0.052380,   0.422762,  -0.904726,  -0.183299,   0.886507,   0.424861,   0.981661,   0.188089,   0.031056,  -164.05,    79.01,    25.50,    10.84,   -64.85,     1.78,    18.06,    37.83,    66.505334,  -146.431453,  304804.97
218.70568944,    1.885,   20.610,   90.058,    0.600,   63.156,  179.133,  -0.052341,   0.388445,  -0.919984,  -0.183323,   0.901854,   0.391220,   0.981658,   0.189131,   0.024007,  -164.07,    79.01,    23.30,    10.90,   -66.96,     1.38,    18.06,    37.83,    66.505401,  -146.431399,  304811.31
218.71569056,    1.888,   20.610,   92.237,    0.605,   63.161,  179.135,  -0.052301,   0.353200,  -0.934085,  -0.183343,   0.916069,   0.356654,   0.981657,   0.189911,   0.016846,  -164.08,    79.01,    21.08,    10.95,   -69.10,     0.97,    18.06,    37.82,    66.505467,  -146.431345,  304817.65
218.72569068,    1.891,   20.610,   94.409,    0.601,   63.165,  179.136,  -0.052260,   0.317572,  -0.946793,  -0.183364,   0.928918,   0.321698,   0.981655,   0.190420,   0.009686,  -164.09,    79.01,    18.87,    10.98,   -71.23,     0.55,    18.06,    37.82,    66.505534,  -146.431291,  304823.99
218.73568980,    1.894,   20.610,   96.565,    0.599,   63.170,  179.137,  -0.052220,   0.281752,  -0.958065,  -0.183385,   0.940354,   0.286539,   0.981653,   0.190657,   0.002564,  -164.11,    79.01,    16.68,    10.99,   -73.35,     0.15,    18.06,    37.82,    66.505601,  -146.431237,  304830.33
218.74569092,    1.896,   20.610,   98.733,    0.601,   63.174,  179.138,  -0.052179,   0.245320,  -0.968037,  -0.183404,   0.950516,   0.250765,   0.981652,   0.190626,  -0.004604,  -164.12,    79.01,    14.47,    10.99,   -75.48,    -0.26,    18.06,    37.81,    66.505667,  -146.431182,  304836.67
218.75569104,    1.899,   20.610,  100.907,    0.604,   63.178,  179.140,  -0.052138,   0.208437,  -0.976645,  -0.183423,   0.959339,   0.214535,   0.981651,   0.190324,  -0.011786,  -164.13,    79.01,    12.26,    10.97,   -77.61,    -0.68,    18.06,    37.81,    66.505734,  -146.431128,  304843.01
218.76569016,    1.902,   20.610,  103.062,    0.601,   63.182,  179.141,  -0.052097,   0.171575,  -0.983793,  -0.183439,   0.966724,   0.178312,   0.981650,   0.189756,  -0.018890,  -164.15,    79.01,    10.06,    10.94,   -79.73,    -1.08,    18.06,    37.80,    66.505800,  -146.431074,  304849.35
218.77569127,    1.905,   20.610,  105.230,    0.602,   63.186,  179.142,  -0.052055,   0.134252,  -0.989579,  -0.183456,   0.972773,   0.141622,   0.981649,   0.188917,  -0.026009,  -164.16,    79.01,     7.86,    10.89,   -81.86,    -1.49,    18.06,    37.80,    66.505867,  -146.431019,  304855.69
218.78569139,    1.907,   20.610,  107.415,    0.602,   63.189,  179.142,  -0.052015,   0.096450,  -0.993978,  -0.183471,   0.977460,   0.104448,   0.981648,   0.187799,  -0.033146,  -164.17,    79.01,     5.64,    10.82,   -84.00,    -1.90,    18.06,    37.80,    66.505933,  -146.430965,  304862.03
218.79569251,    1.910,   20.610,  109.583,    0.601,   63.193,  179.143,  -0.051974,   0.058799,  -0.996916,  -0.183488,   0.980708,   0.067409,   0.981647,   0.186425,  -0.040183,  -164.18,    79.01,     3.43,    10.74,   -86.13,    -2.30,    18.06,    37.79,    66.505999,  -146.430910,  304868.37
218.80569163,    1.913,   20.610,  111.734,    0.601,   63.197,  179.144,  -0.051935,   0.021351,  -0.998422,  -0.183500,   0.982545,   0.030556,   0.981647,   0.184797,  -0.047110,  -164.20,    79.01,     1.24,    10.65,   -88.25,    -2.70,    18.06,    37.79,    66.506066,  -146.430856,  304874.71
218.81569175,    1.915,   20.609,  113.918,    0.606,   63.201,  179.145,  -0.051894,  -0.016697,  -0.998513,  -0.183515,   0.982993,  -0.006900,   0.981646,   0.182884,  -0.054075,  -164.21,    79.01,    -0.97,    10.54,   -90.40,    -3.10,    18.06,    37.79,    66.506132,  -146.430802,  304881.05
218.82569287,    1.918,   20.609,  116.103,    0.603,   63.204,  179.146,  -0.051853,  -0.054731,  -0.997154,  -0.183525,   0.982014,  -0.044357,   0.981646,   0.180703,  -0.060965,  -164.22,    79.01,    -3.19,    10.41,   -92.55,    -3.50,    18.06,    37.78,    66.506199,  -146.430748,  304887.39
218.83569299,    1.921,   20.608,  118.255,    0.598,   63.208,  179.146,  -0.051811,  -0.092127,  -0.994398,  -0.183537,   0.979654,  -0.081198,   0.981647,   0.178302,  -0.067665,  -164.24,    79.01,    -5.37,    10.27,   -94.67,    -3.88,    18.06,    37.78,    66.506265,  -146.430694,  304893.73
218.84569210,    1.923,   20.608,  120.417,    0.602,   63.212,  179.147,  -0.051772,  -0.129546,  -0.990221,  -0.183546,   0.975894,  -0.118076,   0.981647,   0.175639,  -0.074301,  -164.25,    79.01,    -7.56,    10.12,   -96.80,    -4.26,    18.06,    37.77,    66.506331,  -146.430639,  304900.07
218.85569322,    1.926,   20.608,  122.603,    0.607,   63.216,  179.147,  -0.051731,  -0.167221,  -0.984561,  -0.183557,   0.970677,  -0.155218,   0.981647,   0.172694,  -0.080909,  -164.26,    79.01,    -9.77,     9.94,   -98.96,    -4.64,    18.06,    37.77,    66.506398,  -146.430585,  304906.40
218.86569334,    1.928,   20.607,  124.781,    0.603,   63.221,  179.148,  -0.051692,  -0.204490,  -0.977503,  -0.183565,   0.964080,  -0.191975,   0.981648,   0.169512,  -0.087372,  -164.27,    79.01,   -11.98,     9.76,  -101.11,    -5.01,    18.06,    37.77,    66.506464,  -146.430531,  304912.72
218.87569446,    1.930,   20.606,  126.941,    0.600,   63.225,  179.148,  -0.051651,  -0.241176,  -0.969106,  -0.183572,   0.956159,  -0.228170,   0.981648,   0.166115,  -0.093660,  -164.29,    79.01,   -14.16,     9.56,  -103.25,    -5.37,    18.07,    37.76,    66.506531,  -146.430476,  304919.04
218.88569358,    1.933,   20.606,  129.116,    0.603,   63.230,  179.148,  -0.051613,  -0.277775,  -0.959259,  -0.183577,   0.946810,  -0.264293,   0.981649,   0.162457,  -0.099861,  -164.30,    79.01,   -16.35,     9.35,  -105.40,    -5.73,    18.07,    37.76,    66.506597,  -146.430422,  304925.36
218.89569370,    1.935,   20.605,  131.295,    0.605,   63.235,  179.149,  -0.051572,  -0.314018,  -0.948015,  -0.183584,   0.936082,  -0.300078,   0.981650,   0.158564,  -0.105924,  -164.31,    79.01,   -18.54,     9.12,  -107.56,    -6.08,    18.07,    37.75,    66.506663,  -146.430367,  304931.68
218.90569482,    1.938,   20.604,  133.461,    0.603,   63.238,  179.149,  -0.051533,  -0.349613,  -0.935476,  -0.183588,   0.924073,  -0.335238,   0.981652,   0.154466,  -0.111805,  -164.32,    79.01,   -20.72,     8.89,  -109.72,    -6.42,    18.07,    37.75,    66.506730,  -146.430313,  304938.00
218.91569494,    1.940,   20.603,  135.636,    0.604,   63.240,  179.149,  -0.051494,  -0.384849,  -0.921542,  -0.183592,   0.910688,  -0.370057,   0.981653,   0.150132,  -0.117550,  -164.33,    79.01,   -22.91,     8.63,  -111.88,    -6.75,    18.07,    37.74,    66.506796,  -146.430259,  304944.32
